Text,Label
'@yadavakhilesh अखिलेश भैया जी जिन्दाबाद,0
'मुस्लिम जेहादी को गोलि से मारो।  #bangaloreriots,2
'@varunpuri1984 मेरे पास 2 साल पहले की दिवाली के पटाखे पड़े हुए हैं. POK लेने की खुशी मे फोड़ूगा 😎😃,0
'@tsrawatbjp Tsr सरकार जिंदाबाद,0
'@ZeeNews @abhishek137 #सुशांत_सिंह_राजपूत,0
'#बसपा_हमारी_शान @Mayawati बहन जी जिन्दाबाद🙏 मान्यवर साहब काँशीराम जी अमर रहे है🙏,0
'बस यही देखकर कल धोनी और रैना ने क्रिकेट से सन्यास ले लिया था । 😜😜😂😂,0
'@ShayarImran वो जेहादी था।,2
'@KapilMishra_IND इन जेहादी कटुओ का इलाज बहुत जरूरी है   2002 के माडल के आधार पर मरम्मत कि आवश्यकता है,2
'@onetiponehand_ कितनी खूबसूरत चोट है  माशा अल्लाह,0
'Get Well Soon @vishvendrabtp ji हमारी  दुआ है #अल्लाह #ताल्हा आपकी हर परेशानी और बिमारी दूर  फरमाए  आमीन,1
'अम्बाती  रायडू  को  अंतरास्ट्रीय  क्रिकेट  मे  वापस  आना  चाहिए  क्यों  की  वो  भी  विकेट  कीपर  की  भूमिका  अच्छी  तरह  से  निभा  सकते  है,0
'@SalmanNizami_ वह जिहादी गांधी की याद कैसे? बढ़िया PR mnagement karte ho।,2
'@Nargis_Ansari73 #अल्लाह आपके हौसले को बुलंद रखे#आमीन#,1
'शानदार जबरदस्त जिंदाबाद,0
'@TipuSiddiqui2 @ela_mishra आमीन सुमा आमीन जजाक अल्लाह शब्बाखैर खुदा हाफिज 👋 👋 👋,1
'हे भगवान मुझको माफ करो  इन जेहादी आतंकियों को साफ करो   #बैन_देशद्रोही_PFI,2
'@AbdulQayyumQas3 अमीन,1
'@RahulGandhi पंडित राहुल गाँधी ज़िंदाबाद।।,0
'@Parvesh65632017 ईदी अमीन,1
'नोटा जिंदाबाद,0
'@azizkavish For you:  सितारों से आगे जहां और भी है। माशा अल्लाह,1
'आज सीडब्ल्यूसी की मीटिंग में सोनिया गांधी ने अपना इस्तीफा स्वीकार नहीं किया.  कांग्रेस पार्टी जिंदाबाद,0
'@AnupriyaSPatel बहन अनुप्रिया पटेल जिन्दाबाद,0
'@PritiNath19 @PNRai1 दोगले शांतिदुत जाहिल जेहादी जिस थाली मे खा रहे हैं उसी मे छेद कर रहे हैं।,2
'@cute_thakurain काहे का साहब बोलिए साला जिहादी,2
'@WasiuddinSiddi1 अल्लहा खैरो बरक़त अता फ़रमाये आमीन,1
'ईनको ईकठ्ठे करती है मस्जिद जहाँ पर होता है देश के खिलाफ षडयंत्र  यह कोई प्रार्थनास्थल नहि  जेहादि अड्डे बनते जा रहे़,2
'आपकी टीम को शुभकामनाएँ 🙏 प्रणाम 🙏 इस जेहादी को आपनें मार मार कर फुला दिय़ा हैं या एसा दिखाई देता हैं ।,2
